kl,wkl
7, 2.969208
8, 0.596574
9, -2.977944
1, -3.868748
2, 2.847131
3, -0.127937
4, -2.896666
5, -4.964407
6, 3.882537
7, 2.965240
8, 0.600404
9, -2.974812
1, -3.868775
2, 2.847143
3, -0.127932
4, -2.900971
5, -4.962558
6, 3.883216
7, 2.963930
8, 0.600967
9, -2.974605
1, -3.868409
2, 2.846595
3, -0.128257
4, -2.899538
5, -4.964703
6, 3.881944
7, 2.967300
8, 0.595923
9, -2.977597
1, -3.870962
2, 2.851522
3, -0.126209
4, -2.900723
5, -4.962417
6, 3.882894
7, 2.964091
8, 0.602118
9, -2.975022
1, -3.871008
2, 2.851536
3, -0.126196
4, -2.906586
5, -4.960629
6, 3.884639
7, 2.961683
8, 0.602852
9, -2.974305
1, -3.870672
2, 2.851498
3, -0.126700
4, -2.901490
5, -4.961198
6, 3.876990
7, 2.970598
8, 0.601856
9, -2.987687
1, -3.873504
2, 2.855098
3, -0.124324
4, -2.902755
5, -4.959589
6, 3.878051
7, 2.967056
8, 0.606359
9, -2.984715
1, -3.873529
2, 2.855109
3, -0.124320
4, -2.906955
5, -4.957855
6, 3.878842
7, 2.965856
8, 0.606854
9, -2.984489
1, -3.873308
2, 2.854663
3, -0.124581
4, -2.905909
5, -4.959966
6, 3.877603
7, 2.968348
8, 0.601826
9, -2.987439
1, -3.875634
2, 2.857848
3, -0.122175
4, -2.906936
5, -4.958560
6, 3.878665
7, 2.965470
8, 0.605767
9, -2.984461
1, -3.875674
2, 2.857859
3, -0.122162
4, -2.912477
5, -4.956971
6, 3.880491
7, 2.963370
8, 0.606369
9, -2.983769
1, -3.874591
2, 2.857381
3, -0.122648
4, -2.909299
5, -4.958375
6, 3.879064
7, 2.970288
8, 0.603312
9, -2.986876
1, -3.877224
2, 2.861400
3, -0.120421
4, -2.910497
5, -4.956547
6, 3.880077
7, 2.966985
8, 0.608353
9, -2.984083
1, -3.877280
2, 2.861413
3, -0.120399
4, -2.917186
5, -4.954905
6, 3.882624
7, 2.963886
8, 0.609114
9, -2.982903
1, -3.873253
2, 2.858708
3, -0.120893
4, -2.910218
5, -4.959586
6, 3.881770
7, 2.979547
8, 0.598594
9, -2.984823
1, -3.878569
2, 2.863669
3, -0.118657
4, -2.912697
5, -4.957272
6, 3.882813
7, 2.972545
8, 0.605127
9, -2.981878
1, -3.878610
2, 2.863683
3, -0.118646
4, -2.918116
5, -4.955454
6, 3.884262
7, 2.970457
8, 0.605828
9, -2.981319
1, -3.878351
2, 2.863516
3, -0.119062
4, -2.916085
5, -4.956758
6, 3.881003
7, 2.974831
8, 0.603018
9, -2.988340
1, -3.881852
2, 2.867734
3, -0.116824
4, -2.917690
5, -4.954825
6, 3.882030
7, 2.970364
8, 0.608400
9, -2.985484
1, -3.881876
2, 2.867745
3, -0.116820
4, -2.921645
5, -4.952978
6, 3.882563
7, 2.969237
8, 0.608926
9, -2.985332
1, -3.881482
2, 2.867241
3, -0.117122
4, -2.920147
5, -4.954895
6, 3.881417
7, 2.972704
8, 0.604488
9, -2.987984
1, -3.885077
2, 2.870139
3, -0.114622
4, -2.921723
5, -4.953624
6, 3.882513
7, 2.968157
8, 0.608155
9, -2.984822
1, -3.885116
2, 2.870151
3, -0.114609
4, -2.927217
5, -4.952030
6, 3.884328
7, 2.966064
8, 0.608762
9, -2.984131
1, -3.884454
2, 2.869191
3, -0.115025
4, -2.925075
5, -4.955132
6, 3.882982
7, 2.971179
8, 0.601358
9, -2.987345
1, -3.886251
2, 2.872860
3, -0.112863
4, -2.925888
5, -4.953472
6, 3.883960
7, 2.968954
8, 0.605899
9, -2.984669
1, -3.886306
2, 2.872873
3, -0.112842
4, -2.932439
5, -4.951859
6, 3.886486
7, 2.965952
8, 0.606638
9, -2.983512
1, -3.886099
2, 2.872799
3, -0.113217
4, -2.930725
5, -4.952470
6, 3.883379
7, 2.969588
8, 0.605342
9, -2.990103
1, -3.888604
2, 2.875984
3, -0.110885
4, -2.931842
5, -4.951050
6, 3.884419
7, 2.966455
8, 0.609324
9, -2.987187
1, -3.888632
2, 2.875997
3, -0.110881
4, -2.935993
5, -4.949139
6, 3.885021
7, 2.965155
8, 0.609922
9, -2.986998
1, -3.888242
2, 2.875643
3, -0.111331
4, -2.934020
5, -4.950932
6, 3.882742
7, 2.969581
8, 0.605901
9, -2.992110
1, -3.892416
2, 2.879960
3, -0.109095
4, -2.935951
5, -4.948935
6, 3.883776
7, 2.964154
8, 0.611515
9, -2.989203
1, -3.892444
2, 2.879970
3, -0.109088
4, -2.940362
5, -4.947261
6, 3.884842
7, 2.962790
8, 0.612032
9, -2.988874
1, -3.891624
2, 2.879556
3, -0.109521
4, -2.937685
5, -4.948614
6, 3.883427
7, 2.968664
8, 0.609063
9, -2.991977
1, -3.893520
2, 2.882031
3, -0.107120
4, -2.938514
5, -4.947531
6, 3.884479
7, 2.966326
8, 0.612116
9, -2.989015
1, -3.893543
2, 2.882041
3, -0.107116
4, -2.942389
5, -4.945755
6, 3.885101
7, 2.965249
8, 0.612609
9, -2.988842
1, -3.893456
2, 2.882066
3, -0.107371
4, -2.941532
5, -4.945507
6, 3.882575
7, 2.967060
8, 0.613132
9, -2.994175
1, -3.896078
2, 2.885012
3, -0.105020
4, -2.942701
5, -4.944194
6, 3.883623
7, 2.963764
8, 0.616834
9, -2.991219
1, -3.896112
2, 2.885024
3, -0.105011
4, -2.947495
5, -4.942441
6, 3.884862
7, 2.962093
8, 0.617445
9, -2.990788
1, -3.895983
2, 2.884980
3, -0.105274
4, -2.946604
5, -4.942744
6, 3.883038
7, 2.964038
8, 0.616782
9, -2.994770
1, -3.901304
2, 2.887430
3, -0.102654
4, -2.948917
5, -4.941679
6, 3.884177
7, 2.957078
8, 0.619987
9, -2.991343
1, -3.901337
2, 2.887442
3, -0.102645
4, -2.953660
5, -4.940018
6, 3.885511
7, 2.955465
8, 0.620552
9, -2.990889
1, -3.901046
2, 2.887141
3, -0.102979
4, -2.952148
5, -4.941583
6, 3.883777
7, 2.958893
8, 0.617005
9, -2.994822
1, -3.902799
2, 2.888358
3, -0.100332
4, -2.952884
5, -4.941072
6, 3.884887
7, 2.956746
8, 0.618495
9, -2.991583
1, -3.902823
2, 2.888369
3, -0.100328
4, -2.956805
5, -4.939308
6, 3.885596
7, 2.955622
8, 0.619001
9, -2.991379
1, -3.902521
2, 2.888329
3, -0.100770
4, -2.951879
5, -4.939964
6, 3.878403
7, 2.964394
8, 0.617833
9, -3.004188
1, -3.904120
2, 2.889718
3, -0.098145
4, -2.952556
5, -4.939375
6, 3.879515
7, 2.962440
8, 0.619531
9, -3.000981
1, -3.904147
2, 2.889728
3, -0.098139
4, -2.956832
5, -4.937738
6, 3.880597
7, 2.961151
8, 0.620025
9, -3.000655
1, -3.904084
2, 2.889754
3, -0.098346
4, -2.956198
5, -4.937482
6, 3.878507
7, 2.962502
8, 0.620572
9, -3.005113
1, -3.905958
2, 2.891566
3, -0.095810
4, -2.957006
5, -4.936700
6, 3.879601
7, 2.960188
8, 0.622810
9, -3.001981
1, -3.905990
2, 2.891576
3, -0.095800
4, -2.961691
5, -4.935101
6, 3.881004
7, 2.958627
8, 0.623343
9, -3.001513
1, -3.888141
2, 2.876358
3, -0.095744
4, -2.945390
5, -4.948999
6, 3.881055
7, 2.997570
8, 0.590137
9, -3.001391
1, -3.890443
2, 2.881078
3, -0.093774
4, -2.946465
5, -4.946795
6, 3.881975
7, 2.994681
8, 0.596061
9, -2.998919
1, -3.890479
2, 2.881090
3, -0.093764
4, -2.951558
5, -4.945150
6, 3.883529
7, 2.992851
8, 0.596652
9, -2.998361
1, -3.890176
2, 2.880661
3, -0.094136
4, -2.949976
5, -4.947391
6, 3.881584
7, 2.996539
8, 0.591429
9, -3.002894
1, -3.892702
2, 2.884307
3, -0.091914
4, -2.951118
5, -4.945743
6, 3.882588
7, 2.993382
8, 0.595987
9, -3.000117
1, -3.892731
2, 2.884317
3, -0.091906
4, -2.955764
5, -4.944136
6, 3.883906
7, 2.991877
8, 0.596507
9, -2.999690
1, -3.892506
2, 2.884086
3, -0.092251
4, -2.954271
5, -4.945665
6, 3.881618
7, 2.995234
8, 0.593070
9, -3.004835
1, -3.895388
2, 2.886978
3, -0.089838
4, -2.955541
5, -4.944390
6, 3.882681
7, 2.991628
8, 0.596687
9, -3.001816
1, -3.895424
2, 2.886991
3, -0.089828
4, -2.960592
5, -4.942632
6, 3.884107
7, 2.989769
8, 0.597335
9, -3.001292
1, -3.894976
2, 2.886292
3, -0.090214
4, -2.958814
5, -4.945405
6, 3.882576
7, 2.994007
8, 0.590725
9, -3.004940
1, -3.897664
2, 2.890197
3, -0.088042
4, -2.960042
5, -4.943621
6, 3.883568
7, 2.990619
8, 0.595646
9, -3.002203
1, -3.897693
2, 2.890207
3, -0.088034
4, -2.964528
5, -4.941949
6, 3.884740
7, 2.989182
8, 0.596182
9, -3.001828
1, -3.897103
2, 2.889964
3, -0.088411
4, -2.962397
5, -4.942827
6, 3.883377
7, 2.993835
8, 0.594266
9, -3.004802
1, -3.899505
2, 2.892929
3, -0.086092
4, -2.963464
5, -4.941510
6, 3.884408
7, 2.990842
8, 0.597959
9, -3.001913
1, -3.899538
2, 2.892939
3, -0.086081
4, -2.968475
5, -4.940053
6, 3.886150
7, 2.989102
8, 0.598466
9, -3.001307
1, -3.899276
2, 2.892651
3, -0.086437
4, -2.966916
5, -4.941771
6, 3.884028
7, 2.992640
8, 0.594566
9, -3.006124
1, -3.903225
2, 2.897228
3, -0.084320
4, -2.968765
5, -4.939627
6, 3.885019
7, 2.987511
8, 0.600511
9, -3.003376
1, -3.903253
2, 2.897238
3, -0.084313
4, -2.973131
5, -4.937948
6, 3.886127
7, 2.986135
8, 0.601040
9, -3.003026
1, -3.902805
2, 2.896765
3, -0.084569
4, -2.971522
5, -4.939650
6, 3.885207
7, 2.989823
8, 0.597141
9, -3.005134
1, -3.905933
2, 2.901659
3, -0.082631
4, -2.973008
5, -4.937324
6, 3.886128
7, 2.985792
8, 0.603447
9, -3.002637
1, -3.905970
2, 2.901669
3, -0.082618
4, -2.978317
5, -4.935821
6, 3.888054
7, 2.983787
8, 0.604014
9, -3.001909
1, -3.905253
2, 2.901237
3, -0.082978
4, -2.975941
5, -4.937253
6, 3.886862
7, 2.989056
8, 0.600838
9, -3.004553
1, -3.908457
2, 2.903818
3, -0.080564
4, -2.977352
5, -4.936116
6, 3.887925
7, 2.985002
8, 0.604105
9, -3.001499
1, -3.908488
2, 2.903831
3, -0.080556
4, -2.981872
5, -4.934327
6, 3.889022
7, 2.983460
8, 0.604715
9, -3.001124
1, -3.899705
2, 2.896217
3, -0.080716
4, -2.971246
5, -4.943539
6, 3.888829
7, 3.008625
8, 0.582900
9, -3.001582
1, -3.904772
2, 2.900286
3, -0.078445
4, -2.973562
5, -4.941679
6, 3.889867
7, 3.001993
8, 0.588226
9, -2.998609
1, -3.904799
2, 2.900296
3, -0.078438
4, -2.977932
5, -4.940019
6, 3.890982
7, 3.000623
8, 0.588746
9, -2.998260
1, -3.904645
2, 2.900303
3, -0.078738
4, -2.974989
5, -4.939885
6, 3.885231
7, 3.006196
8, 0.588999
9, -3.009149
1, -3.908245
2, 2.904387
3, -0.076581
4, -2.976649
5, -4.938001
6, 3.886226
7, 3.001575
8, 0.594243
9, -3.006380
1, -3.908279
2, 2.904397
3, -0.076568
4, -2.981889
5, -4.936579
6, 3.888184
7, 2.999653
8, 0.594764
9, -3.005661
1, -3.908076
2, 2.904240
3, -0.076905
4, -2.980326
5, -4.937787
6, 3.885592
7, 3.003090
8, 0.592109
9, -3.011361
1, -3.914205
2, 2.907830
3, -0.074472
4, -2.983097
5, -4.936163
6, 3.886692
7, 2.994925
8, 0.596892
9, -3.008120
1, -3.914226
2, 2.907841
3, -0.074469
4, -2.986731
5, -4.934385
6, 3.887267
7, 2.993937
8, 0.597376
9, -3.007964
1, -3.914170
2, 2.907862
3, -0.074674
4, -2.986182
5, -4.934174
6, 3.885254
7, 2.995116
8, 0.597830
9, -3.012286
1, -3.917144
2, 2.911855
3, -0.072586
4, -2.987563
5, -4.932320
6, 3.886223
7, 2.991309
8, 0.602940
9, -3.009614
1, -3.917193
2, 2.911868
3, -0.072567
4, -2.993651
5, -4.930727
6, 3.888645
7, 2.988607
8, 0.603647
9, -3.008539
1, -3.914898
2, 2.908154
3, -0.072608
4, -2.989750
5, -4.937040
6, 3.888575
7, 2.998556
8, 0.587545
9, -3.008717
1, -3.916763
2, 2.911065
3, -0.070399
4, -2.990583
5, -4.935741
6, 3.889561
7, 2.996240
8, 0.591159
9, -3.005976
1, -3.916787
2, 2.911076
3, -0.070395
4, -2.994466
5, -4.933976
6, 3.890313
7, 2.995103
8, 0.591676
9, -3.005756
1, -3.915264
2, 2.908467
3, -0.070630
4, -2.991410
5, -4.939212
6, 3.889841
7, 3.002868
8, 0.578369
9, -3.006953
1, -3.918148
2, 2.912269
3, -0.068501
4, -2.992726
5, -4.937477
6, 3.890813
7, 2.999206
8, 0.583199
9, -3.004249
1, -3.918172
2, 2.912279
3, -0.068495
4, -2.996805
5, -4.935810
6, 3.891792
7, 2.997991
8, 0.583696
9, -3.003958
1, -3.918090
2, 2.912269
3, -0.068725
4, -2.996020
5, -4.935905
6, 3.889594
7, 2.999690
8, 0.583489
9, -3.008714
1, -3.920114
2, 2.915991
3, -0.066700
4, -2.996948
5, -4.934199
6, 3.890522
7, 2.997150
8, 0.588159
9, -3.006173
1, -3.920137
2, 2.916001
3, -0.066694
4, -3.000892
5, -4.932502
6, 3.891398
7, 2.995998
8, 0.588655
9, -3.005917
1, -3.919516
2, 2.915952
3, -0.067165
4, -2.998443
5, -4.932694
6, 3.889542
7, 3.001163
8, 0.588251
9, -3.009833
1, -3.924947
2, 2.919430
3, -0.064800
4, -3.000900
5, -4.931120
6, 3.890611
7, 2.993972
8, 0.592856
9, -3.006702
1, -3.924976
2, 2.919442
3, -0.064793
4, -3.005239
5, -4.929370
6, 3.891696
7, 2.992536
8, 0.593435
9, -3.006344
1, -3.924858
2, 2.919408
3, -0.065026
4, -3.004472
5, -4.929589
6, 3.890186
7, 2.994223
8, 0.592954
9, -3.009664
1, -3.927161
2, 2.923676
3, -0.063146
4, -3.005556
5, -4.927581
6, 3.891070
7, 2.991287
8, 0.598392
9, -3.007268
1, -3.927194
2, 2.923688
3, -0.063136
4, -3.010354
5, -4.925926
6, 3.892571
7, 2.989561
8, 0.598988
9, -3.006728
1, -3.926775
2, 2.923410
3, -0.063419
4, -3.008697
5, -4.927023
6, 3.891454
7, 2.993264
8, 0.596537
9, -3.009224
1, -3.928432
2, 2.926572
3, -0.061398
4, -3.009452
5, -4.925582
6, 3.892375
7, 2.991194
8, 0.600488
9, -3.006699
1, -3.928475
2, 2.926584
3, -0.061382
4, -3.015115
5, -4.923995
6, 3.894550
7, 2.988809
8, 0.601156
9, -3.005784
1, -3.927916
2, 2.925646
3, -0.061678
4, -3.013263
5, -4.927103
6, 3.893567
7, 2.993289
8, 0.593639
9, -3.008160
1, -3.929937
2, 2.927824
3, -0.059382
4, -3.014150
5, -4.926147
6, 3.894574
7, 2.990769
8, 0.596355
9, -3.005299
1, -3.929969
2, 2.927836
3, -0.059374
4, -3.018702
5, -4.924391
6, 3.895816
7, 2.989163
8, 0.596974
9, -3.004860
1, -3.929756
2, 2.927804
3, -0.059721
4, -3.015402
5, -4.924899
6, 3.890431
7, 2.995540
8, 0.595993
9, -3.015265
1, -3.931252
2, 2.930165
3, -0.057514
4, -3.016066
5, -4.923851
6, 3.891411
7, 2.993688
8, 0.598916
9, -3.012531
1, -3.931283
2, 2.930175
3, -0.057502
4, -3.020895
5, -4.922344
6, 3.893113
7, 2.991976
8, 0.599450
9, -3.011928
1, -3.931027
2, 2.930123
3, -0.057789
4, -3.019593
5, -4.922605
6, 3.891659
7, 2.994803
8, 0.598885
9, -3.015086
1, -3.933899
2, 2.931960
3, -0.055332
4, -3.020837
5, -4.921809
6, 3.892723
7, 2.991178
8, 0.601203
9, -3.011985
1, -3.933919
2, 2.931970
3, -0.055328
4, -3.024383
5, -4.920098
6, 3.893394
7, 2.990218
8, 0.601666
9, -3.011803
1, -3.932291
2, 2.930338
3, -0.055553
4, -3.020712
5, -4.923776
6, 3.892887
7, 2.998795
8, 0.593075
9, -3.012989
1, -3.934954
2, 2.935260
3, -0.053837
4, -3.021997
5, -4.921400
6, 3.893716
7, 2.995348
8, 0.599444
9, -3.010768
1, -3.934976
2, 2.935270
3, -0.053832
4, -3.025727
5, -4.919689
6, 3.894498
7, 2.994282
8, 0.599934
9, -3.010544
1, -3.934814
2, 2.935212
3, -0.054120
4, -3.023671
5, -4.920428
6, 3.890833
7, 2.998563
8, 0.598395
9, -3.018178
1, -3.936372
2, 2.937060
3, -0.051814
4, -3.024353
5, -4.919620
6, 3.891841
7, 2.996637
8, 0.600679
9, -3.015328
1, -3.936411
2, 2.937072
3, -0.051800
4, -3.029565
5, -4.918011
6, 3.893728
7, 2.994584
8, 0.601313
9, -3.014585
1, -3.936160
2, 2.937038
3, -0.052172
4, -3.024996
5, -4.918632
6, 3.886966
7, 3.002846
8, 0.600190
9, -3.026814
1, -3.937247
2, 2.938313
3, -0.049749
4, -3.025463
5, -4.918084
6, 3.888005
7, 3.001522
8, 0.601744
9, -3.023862
1, -3.937305
2, 2.938325
3, -0.049721
4, -3.032315
5, -4.916675
6, 3.891316
7, 2.998064
8, 0.602455
9, -3.022192
1, -3.936928
2, 2.937948
3, -0.050153
4, -3.030070
5, -4.918919
6, 3.888744
7, 3.003125
8, 0.597397
9, -3.027990
1, -3.938041
2, 2.939225
3, -0.047723
4, -3.030547
5, -4.918371
6, 3.889785
7, 3.001767
8, 0.598954
9, -3.025027
1, -3.938064
2, 2.939234
3, -0.047717
4, -3.034435
5, -4.916796
6, 3.890836
7, 3.000652
8, 0.599406
9, -3.024726
1, -3.938001
2, 2.939173
3, -0.047886
4, -3.033798
5, -4.917417
6, 3.889123
7, 3.002074
8, 0.598019
9, -3.028554
1, -3.939036
2, 2.940693
3, -0.045539
4, -3.034247
5, -4.916758
6, 3.890140
7, 3.000810
8, 0.599877
9, -3.025687
1, -3.939066
2, 2.940704
3, -0.045529
4, -3.038874
5, -4.915172
6, 3.891689
7, 2.999190
8, 0.600432
9, -3.025144
1, -3.939026
2, 2.940698
3, -0.045681
4, -3.038387
5, -4.915241
6, 3.889871
7, 3.000252
8, 0.600280
9, -3.029112
1, -3.940131
2, 2.942451
3, -0.043401
4, -3.038872
5, -4.914473
6, 3.890871
7, 2.998894
8, 0.602433
9, -3.026312
1, -3.940163
2, 2.942462
3, -0.043390
4, -3.043496
5, -4.912848
6, 3.892392
7, 2.997252
8, 0.603010
9, -3.025771
1, -3.939388
2, 2.941068
3, -0.043707
4, -3.041273
5, -4.916847
6, 3.891484
7, 3.002782
8, 0.593061
9, -3.028032
1, -3.940531
2, 2.941835
3, -0.041159
4, -3.041751
5, -4.916526
6, 3.892550
7, 3.001394
8, 0.593992
9, -3.024937
1, -3.940564
2, 2.941845
3, -0.041147
4, -3.046622
5, -4.915008
6, 3.894346
7, 2.999607
8, 0.594549
9, -3.024279
1, -3.940029
2, 2.941622
3, -0.041469
4, -3.044545
5, -4.915873
6, 3.893097
7, 3.004152
8, 0.592657
9, -3.027012
1, -3.941743
2, 2.944114
3, -0.039309
4, -3.045313
5, -4.914756
6, 3.894065
7, 3.002011
8, 0.595769
9, -3.024314
1, -3.941770
2, 2.944123
3, -0.039300
4, -3.049659
5, -4.913221
6, 3.895486
7, 3.000591
8, 0.596271
9, -3.023850
1, -3.941376
2, 2.943551
3, -0.039508
4, -3.048178
5, -4.915372
6, 3.894707
7, 3.004071
8, 0.591215
9, -3.025680
1, -3.944506
2, 2.945619
3, -0.037109
4, -3.049549
5, -4.914467
6, 3.895757
7, 3.000082
8, 0.593850
9, -3.022624
1, -3.944531
2, 2.945628
3, -0.037102
4, -3.053637
5, -4.912868
6, 3.896953
7, 2.998803
8, 0.594351
9, -3.022250
1, -3.944322
2, 2.945621
3, -0.037418
4, -3.048661
5, -4.913049
6, 3.889432
7, 3.007496
8, 0.594034
9, -3.035393
1, -3.947100
2, 2.948486
3, -0.035204
4, -3.049922
5, -4.911749
6, 3.890437
7, 3.003945
8, 0.597696
9, -3.032562
1, -3.947133
2, 2.948495
3, -0.035191
4, -3.054863
5, -4.910296
6, 3.892375
7, 3.002112
8, 0.598235
9, -3.031843
1, -3.946929
2, 2.948452
3, -0.035498
4, -3.051205
5, -4.911079
6, 3.886859
7, 3.009099
8, 0.596739
9, -3.042377
1, -3.947686
2, 2.950585
3, -0.033343
4, -3.051543
5, -4.910127
6, 3.887821
7, 3.008171
8, 0.599355
9, -3.039735
1, -3.947722
2, 2.950593
3, -0.033326
4, -3.056959
5, -4.908929
6, 3.890340
7, 3.006022
8, 0.599830
9, -3.038735
1, -3.945698
2, 2.947824
3, -0.033376
4, -3.053083
5, -4.914234
6, 3.890246
7, 3.015527
8, 0.586821
9, -3.038967
1, -3.949305
2, 2.950431
3, -0.031013
4, -3.054694
5, -4.913069
6, 3.891301
7, 3.010877
8, 0.590183
9, -3.035921
1, -3.949340
2, 2.950441
3, -0.030999
4, -3.059817
5, -4.911598
6, 3.893362
7, 3.008895
8, 0.590752
9, -3.035124
1, -3.949289
2, 2.950397
3, -0.031148
4, -3.059356
5, -4.912005
6, 3.892009
7, 3.009927
8, 0.589842
9, -3.038152
1, -3.951196
2, 2.953642
3, -0.029135
4, -3.060236
5, -4.910508
6, 3.892938
7, 3.007513
8, 0.593950
9, -3.035604
1, -3.951227
2, 2.953653
3, -0.029124
4, -3.064966
5, -4.908928
6, 3.894633
7, 3.005782
8, 0.594528
9, -3.034984
1, -3.951123
2, 2.953572
3, -0.029326
4, -3.063843
5, -4.909796
6, 3.892453
7, 3.008264
8, 0.592609
9, -3.039803
1, -3.951867
2, 2.954447
3, -0.026879
4, -3.064159
5, -4.909425
6, 3.893491
7, 3.007363
8, 0.593669
9, -3.036837
1, -3.951899
2, 2.954457
3, -0.026867
4, -3.069024
5, -4.907921
6, 3.895362
7, 3.005550
8, 0.594229
9, -3.036139
1, -3.951644
2, 2.954420
3, -0.027225
4, -3.064116
5, -4.908630
6, 3.888467
7, 3.014300
8, 0.592964
9, -3.048432
1, -3.952328
2, 2.956590
3, -0.025099
4, -3.064422
5, -4.907659
6, 3.889418
7, 3.013462
8, 0.595625
9, -3.045826
1, -3.952378
2, 2.956600
3, -0.025074
4, -3.070935
5, -4.906350
6, 3.892710
7, 3.010274
8, 0.596266
9, -3.044214
1, -3.951646
2, 2.955211
3, -0.025321
4, -3.068840
5, -4.910323
6, 3.892002
7, 3.015507
8, 0.586341
9, -3.045984
1, -3.954776
2, 2.957964
3, -0.023040
4, -3.070252
5, -4.909081
6, 3.893032
7, 3.011483
8, 0.589881
9, -3.043050
1, -3.954807
2, 2.957973
3, -0.023028
4, -3.075125
5, -4.907624
6, 3.894974
7, 3.009673
8, 0.590422
9, -3.042329
1, -3.954605
2, 2.957968
3, -0.023317
4, -3.069274
5, -4.907783
6, 3.886582
7, 3.019412
8, 0.590157
9, -3.056297
1, -3.955722
2, 2.961971
3, -0.021553
4, -3.069806
5, -4.905877
6, 3.887422
7, 3.018008
8, 0.595190
9, -3.054080
1, -3.955756
2, 2.961980
3, -0.021539
4, -3.074965
5, -4.904425
6, 3.889594
7, 3.015981
8, 0.595760
9, -3.053226
1, -3.948336
2, 2.956292
3, -0.021743
4, -3.064832
5, -4.912193
6, 3.889314
7, 3.039286
8, 0.577896
9, -3.053868
1, -3.951293
2, 2.960647
3, -0.019817
4, -3.066241
5, -4.910119
6, 3.890232
7, 3.035465
8, 0.583523
9, -3.051379
1, -3.951320
2, 2.960656
3, -0.019807
4, -3.070882
5, -4.908630
6, 3.891962
7, 3.033840
8, 0.584044
9, -3.050774
1, -3.951043
2, 2.960181
3, -0.020087
4, -3.069458
5, -4.911067
6, 3.890524
7, 3.037228
8, 0.578248
9, -3.054193
1, -3.952679
2, 2.963223
3, -0.018042
4, -3.070208
5, -4.909673
6, 3.891461
7, 3.035182
8, 0.582052
9, -3.051636
1, -3.952746
2, 2.963236
3, -0.018007
4, -3.077951
5, -4.908225
6, 3.895563
7, 3.030746
8, 0.582882
9, -3.049287
1, -3.950655
2, 2.959887
3, -0.018140
4, -3.074214
5, -4.914210
6, 3.895326
7, 3.040253
8, 0.567658
9, -3.049890
1, -3.952619
2, 2.964119
3, -0.016336
4, -3.075143
5, -4.912207
6, 3.896179
7, 3.037762
8, 0.573027
9, -3.047602
1, -3.952661
2, 2.964130
3, -0.016318
4, -3.081102
5, -4.910669
6, 3.898810
7, 3.035054
8, 0.573726
9, -3.046407
1, -3.940655
2, 2.956293
3, -0.016825
4, -3.066900
5, -4.919940
6, 3.898209
7, 3.066818
8, 0.552991
9, -3.047750
1, -3.944142
2, 2.961172
